Student_ID,CP,DSA,DBMS,MP,COA,SE,CNS,OS,WEBDEV,AUTOMATA,Preference Of Elective,Alloted Elective,Marks In Alloted Elective,CGPA
SID20145225,93,65,48,52,43,76,50,97,42,91,CC,NLP,87,65.7
SID20146971,95,94,49,70,86,45,56,25,86,51,CC,NLP,70,65.7
SID20155882,55,78,86,88,79,24,42,68,57,74,AR_VR,AR_VR,49,65.1
SID20135261,77,22,81,66,45,89,57,95,85,40,CS,NLP,91,65.7
SID20139174,72,45,43,68,87,78,82,64,70,48,CS,NLP,54,65.7
SID20179998,81,81,73,83,52,54,72,43,77,49,ML,ML,73,66.5
SID20142218,45,62,90,98,52,70,77,80,41,42,CS,NLP,91,65.7
SID20173574,86,72,83,65,42,72,40,70,70,57,IOT,IOT,93,65.7
SID20179806,50,55,63,68,77,83,43,100,52,73,ML,ML,97,66.4
SID20155489,62,96,68,63,43,65,61,72,87,40,CS,NLP,52,65.7
SID20172862,79,41,41,40,94,49,93,43,88,89,CS,NLP,58,65.7
SID20153522,79,40,95,59,51,53,50,54,80,89,AR_VR,AR_VR,84,65
SID20185993,45,65,54,92,94,68,59.1,51,68,54,CC,NLP,59,65.01
SID20136023,79,56,92,77,46,46,67,81,68,44,CC,NLP,87,65.6
SID20169458,74,90,86,40,60,60,76,40,81,49,CC,NLP,92,65.6
SID20159716,81,48,85,54,55,56,42,94,47,88,AR_VR,AR_VR,48,65
SID20138558,52,81,69,74,98,49,88,40,62,43,CS,NLP,90,65.6
SID20143183,81,60,76,62,55,55,88,50,64,65,CS,NLP,70,65.6
SID20142503,72,61,61,75,40,59,72,83,57,83,ML,ML,70,66.3
SID20173822,89,89,77,96,58,99,59,70,96,40,IOT,IOT,47,77.3
SID20148525,91,64,45,46,53,78,93,59,61,73,ML,ML,90,66.3
SID20165347,74,68,81,73,45,79,58,73,54,51,CS,NLP,94,65.6
SID20135426,64,60,76,45,46,69,89,66,75,59,AR_VR,AR_VR,93,64.9
SID20135122,27,75,98,77,40,48,78,59,56,97,CC,NLP,98,65.5
SID20137032,91,89,46,41,54,59,83,42,54,96,CC,NLP,84,65.5
SID20147277,99,80,56,49,86,68,47,40,68,56,AR_VR,AR_VR,60,64.9
SID20154243,41,49,66,74,92,71,91,50,78,43,CC,NLP,53,65.5
SID20156396,69,100,41,81,46,40,84,53,88,53,CC,NLP,40,65.5
SID20166740,90,52,99,51,55,45,69,92,57,53,ML,ML,53,66.3
SID20162069,58,65,75,84,52,49,59,52,81,80,CC,NLP,45,65.5
SID20149853,72,52,44,64,68,68,72,47,95,67,AR_VR,AR_VR,49,64.9
SID20176528,54,42,99,50,58,83,48,87,93,41,CC,NLP,54,65.5
SID20186835,88,66,75,41,84,60,43,86,46,66,CC,NLP,50,65.5
SID20189443,42,85,52,76,100,57,95,60,42,46,CC,NLP,71,65.5
SID20174102,47,88,60,58,60,88,66,91,46,43,IOT,IOT,62,64.7
SID20169699,53,100,96,65,58,56,54,82,52,47,ML,ML,22,66.3
SID20131978,50,63,60,59,70,86,62,68,69,68,CS,NLP,89,65.5
SID20146891,45,58,74,95,42,62,77,85,69,48,CS,NLP,44,65.5
SID20152120,53,77,53,84,73,79,58,53,67,52,AR_VR,AR_VR,43,64.9
SID20156641,52,45,84,71,53,95,42,76,95,42,CS,NLP,73,65.5
SID20181546,75,62,93,42,81,46,84,65,62,45,CS,NLP,77,65.5
SID20181450,82,67,56,78,72,46,55,64,76,67,ML,ML,96,66.3
SID20132704,69,55,42,60,82,70,57,72,95,52,CC,NLP,74,65.4
SID20188778,75,93,46,97,79,60,55,40,77,27,AR_VR,AR_VR,96,64.9
SID20144373,71,89,56,45,79,60,76,44,80,54,CS,NLP,62,65.4
SID20159541,61,48,86,96,58,97,53,60,48,47,CS,NLP,68,65.4
SID20174249,82,46,97,73,78,47,46,69,63,93,IOT,IOT,67,69.4
SID20146538,94,60,47,68,41,51,92,61,97,51,ML,ML,53,66.2
SID20163997,61,89,43,81,51,71,51,83,44,80,CS,NLP,48,65.4
SID20165692,65,57,61,68,73,55,56,90,41,88,CS,NLP,83,65.4
SID20138867,44,56,60,46,78,76,90,46,96,56,AR_VR,AR_VR,43,64.8
SID20142953,50,62,43,85,63,66,59,93,44,88,CC,NLP,75,65.3
SID20167500,69,100,86,48,84,64,45,61,41,55,CC,NLP,81,65.3
SID20146427,48,55,52,77,71,83,43,85,93,46,CS,NLP,41,65.3
SID20161170,61,66,64,57,83,81,81,52,62,41,AR_VR,AR_VR,64,64.8
SID20147160,82,58,74,85,56,43,44,61,64,86,CS,NLP,71,65.3
SID20152675,65,56,45,67,84,87,52,76,78,43,CS,NLP,43,65.3
SID20154755,55,97,40,93,96,66,19,60,64,72,ML,ML,72,66.2
SID20157535,75,65,66,52,67,76,79,47,78,48,CS,NLP,70,65.3
SID20172162,41,85,42,73,49,45,77,93,98,45,AR_VR,AR_VR,46,64.8
SID20187481,92,45,56,45,64,61,52,82,95,61,CS,NLP,97,65.3
SID20177439,83,66,70,47,50,96,58.7,71,56,48,CS,NLP,58,64.57
SID20174696,66,66,46,44,84,45,48,78,89,65,IOT,IOT,59,63.1
SID20159320,96,87,58,42,51,80,44,66,53,85,ML,ML,63,66.2
SID20133542,43,45,84,43,79,94,76,87,56,45,CC,NLP,57,65.2
SID20174717,64,59,48,90,96,40,44,93,68,63,IOT,IOT,83,66.5
SID20188938,47,78,69,45,58,54,80,94,78,59,ML,ML,87,66.2
SID20138845,50,48,41,69,63,68,92,69,88,64,CC,NLP,94,65.2
SID20139329,79,71,61,55,82,72,60,52,54,66,CC,NLP,40,65.2
SID20173256,93,79,44,63,57,58,77,60,95,22,AR_VR,AR_VR,57,64.8
SID20144989,51,47,97,86,79,43,40,82,76,100,SVV,SVV,42,70.1
SID20139856,70,48,45,48,75,74,76,86,76,54,CC,NLP,88,65.2
SID20143295,92,46,73,84,42,53,45,87,48,82,CC,NLP,87,65.2
SID20145270,79,89,93,57,81,88,62,53,51,48,SVV,SVV,75,70.1
SID20168453,58,53,59,86,88,51,79,88,96,42,SVV,SVV,77,70
SID20183116,44,84,98,49,74,55,84,60,80,72,SVV,SVV,63,70
SID20168586,69,58,50,75,40,76,41,94,99,59,ML,ML,62,66.1
SID20185950,44,93,90,66,53,43,87,62,43,80,ML,ML,47,66.1
SID20168129,92,58,59,58,83,63,61,59,53,74,ML,ML,96,66
SID20171476,85,63,63,84,56,47,53,84,50,74,ML,ML,94,65.9
SID20171622,67,70,65,87,66,51,79,49,76,49,ML,ML,100,65.9
SID20176569,94,93,55,82,95,45,49,41,52,53,ML,ML,53,65.9
SID20175253,82,92,61,75,78,57,91,92,61,93,NLP,NLP,77,78.2
SID20175257,58,40,50,83,59,57,70,52,66,94,NLP,NLP,82,62.9
SID20175284,57,62,68,100,92,94,91,98,85,90,NLP,NLP,45,83.7
SID20175295,61,43,96,61,81,94,29,97,88,63,NLP,NLP,71,71.3
SID20175300,73,27,91,81,42,99,53,52,83,86,NLP,NLP,64,68.7
SID20175323,43,80,91,86,94,87,88,59,73,67,IOT,IOT,81,76.8
SID20175339,96,98,81,97,94,80,54,56,45,78,IOT,IOT,61,77.9
SID20175389,49,62,94,43,51,78,94,99,69,57,IOT,IOT,86,69.6
SID20175400,44,45,87,59,42,76,50,77,70,43,IOT,IOT,85,59.3
SID20187303,50,78,73,48,71,74,72,93,56,44,ML,ML,87,65.9
SID20175448,45,71,64,82,80,66,80,60,71,40,NLP,NLP,61,65.9
SID20143497,41,78,56,60,64,64,81,57,57,89,AR_VR,AR_VR,63,64.7
SID20185540,55,84,52,47,88,79,70,73,82,70,SVV,SVV,43,70
SID20177492,42,47,73,63,90,62,92,63,50,70,CC,NLP,77,65.2
SID20144674,47,68,75,47,70,57,96,76,70,46,CS,NLP,57,65.2
SID20175588,98,89,44,76,53,96,41,86,58,89,IOT,IOT,67,73
SID20144571,54,82,74,66,59,43,69,51,82,78,ML,ML,44,65.8
SID20175607,46,62,93,64,48,58,73,65,40,97,NLP,NLP,47,64.6
SID20189329,70,43,80,57,54,68,74,79,46,75,AR_VR,AR_VR,49,64.6
SID20147845,41,72,67,97,50,55,67,92,66,45,CS,NLP,63,65.2
SID20151424,61,57,97,85,84,44,74,47,52,51,CS,NLP,77,65.2
SID20175655,57,97,51,44,70,49,64,56,45,50,IOT,IOT,91,58.3
SID20151346,92,65,21,44,87,98,59,53,48,91,ML,ML,61,65.8
SID20175677,47,94,69,90,74,46,71,87,52,57,NLP,NLP,61,68.7
SID20172680,94,55,48,66,78,53,77,49,73,52,AR_VR,AR_VR,75,64.5
SID20169434,88,66,85,51,69,82,63,43,63,89,SVV,SVV,87,69.9
SID20162004,53,83,64,57,66,53,46,98,48,84,CS,NLP,82,65.2
SID20174007,79,99,62,58,47,50,40,63,98,56,CS,NLP,61,65.2
SID20138084,42,48,100,78,41,55,54,55,100,68,AR_VR,AR_VR,61,64.1
SID20152986,93,83,41,95,90,43,53,64,53,82,SVV,SVV,100,69.7
SID20147520,65,81,77,46,63,100,45,66,49,59,CC,NLP,55,65.1
SID20147981,83,42,50,92,93,42,65,67,76,41,CC,NLP,81,65.1
SID20175897,71,50,49,47,91,47,89,98,79,60,IOT,IOT,93,68.1
SID20133506,85,60,76,72,64,40,40,90,76,54,ML,ML,80,65.7
SID20175916,83,62,66,69,75,68,43,51,53,61,NLP,NLP,94,63.1
SID20186867,71,52,40,80,57,90,95,45,50,61,AR_VR,AR_VR,45,64.1
SID20156372,89,58,86,40,77,83,46,47,59,66,CC,NLP,79,65.1
SID20165996,96,72,48,57,50,55,56,66,54,97,CC,NLP,65,65.1
SID20133121,45,89,82,47,77,76,46,41,44,93,AR_VR,AR_VR,50,64
SID20136107,67,48,41,76,83,78,98,69,51,40,CS,NLP,80,65.1
SID20143875,49,77,42,70,41,51,78,97,55,91,CS,NLP,78,65.1
SID20176016,75,43,86,93,79,80,64,80,55,94,IOT,IOT,54,74.9
SID20165948,57,48,74,68,72,77,92,69,59,41,ML,ML,71,65.7
SID20176028,58,88,74,84,46,52,57,41,70,80,NLP,NLP,90,65
SID20185389,89,49,82,72,41,65,45,100,78,76,SVV,SVV,79,69.7
SID20146817,71,85,49,54,50,97,45,56,59,85,CS,NLP,64,65.1
SID20157683,56,76,63,63,40,50,83,83,97,40,CS,NLP,44,65.1
SID20186036,94,82,42,61,59,74,60,64,65,96,SVV,SVV,81,69.7
SID20175735,80,58,70,51,51,99,47,95,53,92,SVV,SVV,79,69.6
SID20182015,63,71,76,64,51,89,82,44,95,61,SVV,SVV,88,69.6
SID20176117,74,61,73,88,40,45,46,44,87,99,ML,ML,53,65.7
SID20133308,73,72,45,89,55,41,91,78,60,52,ML,ML,53,65.6
SID20143287,52,70,61,62,91,66,59,46,79,70,ML,ML,19,65.6
SID20146895,62,72,49,79,62,61,80,64,45,81,ML,ML,66,65.5
SID20165584,63,85,87,66,22,47,88,81,49,67,ML,ML,52,65.5
SID20171224,100,44,94,78,78,46,43,75,46,51,ML,ML,99,65.5
SID20176240,99,61,83,89,74,83,50,60,90,59,NLP,NLP,64,74.8
SID20176280,46,97,95,81,73,72,58,52,73,62,NLP,NLP,47,70.9
SID20176283,82,100,70,75,63,71,53,42,46,91,NLP,NLP,41,69.3
SID20176307,93,59,42,75,96,54,83,80,50,21,NLP,NLP,70,65.3
SID20176309,57,69,82,86,46,92,61,74,64,61,NLP,NLP,73,69.2
SID20176364,63,52,96,80,63,70,55,43,72,69,IOT,IOT,81,66.3
SID20176439,75,88,41,49,46,84,77,95,77,68,IOT,IOT,78,70
SID20176447,41,58,87,70,46,83,61,71,53,66,IOT,IOT,92,63.6
SID20176456,45,48,96,84,100,88,83,84,48,69,IOT,IOT,100,74.5
SID20189074,41,67,79,71,87,57,78,48,66,61,ML,ML,74,65.5
SID20176485,66,83,83,98,82,71,95,72,77,50,NLP,NLP,81,77.7
SID20155603,66,43,60,56,56,51,81,64,96,67,AR_VR,AR_VR,90,64
SID20189890,91,57,61,41,49,53,90,93,71,90,SVV,SVV,69,69.6
SID20166480,68,70,86,55,46,81,65,47,89,44,CS,NLP,47,65.1
SID20174238,59,87,85,45,51,86,73,47,47,71,CS,NLP,74,65.1
SID20176566,53,52,56,68,76,85,91,80,96,79,IOT,IOT,49,73.6
SID20135377,70,46,54,61,87,95,58.9,70,54,52,ML,ML,67,64.79
SID20176586,72,94,64,88,41,63,76,71,53,95,NLP,NLP,99,71.7
SID20164029,60,87,75,55,58,74,44,53,90,44,AR_VR,AR_VR,90,64
SID20181437,84,59,90,68,50,53,55,66,83,43,CS,NLP,84,65.1
SID20133385,53,65,42,80,40,48,80,85,99,58,CC,NLP,93,65
SID20176695,71,96,47,61,77,55,57,50,96,97,IOT,IOT,40,70.7
SID20167571,69,69,72,53,46,50,70,95,46,84,ML,ML,46,65.4
SID20176718,48,52,74,82,77,93,91,65,88,63,NLP,NLP,70,73.3
SID20171867,94,56,43,41,51,73,84,73,59,66,AR_VR,AR_VR,57,64
SID20184995,84,56,63,74,90,66,62.4,45,95,51,SVV,SVV,82,68.64
SID20133311,65,81,40,63,51,40,90,79,75,66,CS,NLP,73,65
SID20137601,84,66,54,47,61,64,71,86,61,56,CS,NLP,69,65
SID20137928,52,54,90,79,42,47,69,49,95,61,AR_VR,AR_VR,61,63.8
SID20171208,80,55,53,96,51,72,58,94,67,67,SVV,SVV,88,69.3
SID20158019,44,56,64,60,51,51,97,78,53,96,CS,NLP,48,65
SID20173723,54,85,55,43,51,85,87,52,53,85,CS,NLP,54,65
SID20176914,68,41,99,19,57,87,82,99,96,65,IOT,IOT,66,71.3
SID20149772,88,68,58,84,84,60,57,48,63,43,ML,ML,76,65.3
SID20176919,74,92,82,60,42,45,89,55,54,42,NLP,NLP,54,63.5
SID20145723,80,62,52,93,77,47,44,66,53,64,AR_VR,AR_VR,78,63.8
SID20181882,66,91,23,51,48,79,78,72,60,82,CS,NLP,91,65
SID20149293,47,73,67,78,53,69,60,46,64,92,CS,NLP,88,64.9
SID20144353,68,88,67,53,64,61,71,22,61,82,AR_VR,AR_VR,48,63.7
SID20154539,75,56,81,78,64,41,74,60,76,44,CS,NLP,86,64.9
SID20165835,42,40,54,69,84,79,43,100,46,92,CS,NLP,81,64.9
SID20177020,68,50,97,89,42,68,42,82,99,47,IOT,IOT,62,68.4
SID20157996,89,48,21,80,95,49,81,73,74,43,ML,ML,53,65.3
SID20177089,76,97,40,60,59,64,19,58,48,78,NLP,NLP,45,59.9
SID20181920,43,75,63,75,53,69,52,62,57,88,AR_VR,AR_VR,43,63.7
SID20155553,96,57,50,66,43,43,93,53,56,91,CC,NLP,42,64.8
SID20164413,56,43,43,79,90,63,98,79,40,57,CC,NLP,78,64.8
SID20159508,48,76,62,52,63,71,51,76,93,44,AR_VR,AR_VR,48,63.6
SID20189877,50,82,49,41,66,90,70,62,50,88,CC,NLP,73,64.8
SID20138208,71,97,67,55,63,47,73,73,46,56,CS,NLP,98,64.8
SID20177195,73,87,60,72,68,60,58,85,75,76,IOT,IOT,100,71.4
SID20161918,60,68,98,80,45,63,80,66,40,53,ML,ML,59,65.3
SID20146245,83,80,55,48,48,72,58,59,61,84,CS,NLP,89,64.8
SID20173459,54,82,42,82,80,61,44,65,46,80,AR_VR,AR_VR,92,63.6
SID20162448,83,45,61,100,46,75,53,48,68,69,CS,NLP,97,64.8
SID20158587,50,70,68,81,55,42,58.3,66,97,54,CS,NLP,46,64.13
SID20187063,62,50,58,99,74,58,50,79,51,66,CC,NLP,56,64.7
SID20177394,54,80,74,67,96,47,90,76,74,84,IOT,IOT,50,74.2
SID20168160,52,49,87,41,95,90,60,44,59,75,ML,ML,55,65.2
SID20131874,53,60,79,99,45,90,48,45,42,86,CS,NLP,88,64.7
SID20179639,50,50,73,82,48,57,62,50,86,94,ML,ML,99,65.2
SID20134979,82,92,93,20,66,46,66,49,73,60,CS,NLP,83,64.7
SID20178836,58,67,48,62,44,75,70,89,65,58,AR_VR,AR_VR,97,63.6
SID20142845,57,54,95,68,76,51,90,66,44,46,CS,NLP,86,64.7
SID20163680,47,74,97,94,20,93,70,44,56,52,CS,NLP,40,64.7
SID20174019,74,55,52,62,48,90,57.2,44,75,72,AR_VR,AR_VR,62,62.92
SID20163839,90,72,64,44,46,94,44,72,74,47,CS,NLP,48,64.7
SID20166850,78,54,95,75,87,60,46,48,40,64,CS,NLP,98,64.7
SID20156324,55,100,25,58,59,100,100,56,50,48,ML,ML,98,65.1
SID20167212,47,70,55,46,55,60,89,93,62,70,CS,NLP,85,64.7
SID20173967,80,42,90,71,58,52,63,46,65,68,AR_VR,AR_VR,49,63.5
SID20179586,67,48,82,46,50,53,97,56,63,85,CS,NLP,96,64.7
SID20137042,46,56,46,77,56,47,92,45,86,95,CS,NLP,88,64.6
SID20163580,80,71,55,70,53,80,66,54,59,58,CS,NLP,79,64.6
SID20177642,52,62,52,62,41,73,88,98,73,48,IOT,IOT,85,64.9
SID20168399,79,74,48,96,49,49,79,48,46,83,ML,ML,54,65.1
SID20177787,54,85,61,87,49,60,57,49,59,85,CS,NLP,94,64.6
SID20179304,58,67,56,52,84,85,68,49,83,44,CS,NLP,66,64.6
SID20177855,40,78,46,56,89,81,59,48,41,97,AR_VR,AR_VR,50,63.5
SID20179500,49,44,88,92,91,58,60,47,27,90,CS,NLP,86,64.6
SID20139467,74,41,57,45,52,80,58.1,59,80,93,CS,NLP,61,63.91
SID20168404,100,82,55,52,62,77,44,55,71,53,ML,ML,77,65.1
SID20145746,75,56,60,81,41,64,59,65,90,54,CC,NLP,70,64.5
SID20177803,57,57,72,59,48,62,93,76,74,40,IOT,IOT,55,63.8
SID20172332,80,65,44,48,86,83,50,61,60,74,ML,ML,60,65.1
SID20185178,65,81,70,61,79,46,86,75,42,40,CC,NLP,70,64.5
SID20157805,96,71,57,59,41,41,74,45,87,74,CS,NLP,77,64.5
SID20143911,40,82,59,81,69,54,72,55,78,42,AR_VR,AR_VR,95,63.2
SID20165194,80,70,75,72,53,42,73,82,52,46,CS,NLP,54,64.5
SID20177565,87,59,70,97,40,83,51,55,42,61,CS,NLP,50,64.5
SID20142478,46,98,61,78,57,42,70,66,80,46,CS,NLP,51,64.4
SID20157445,56,92,45,56,60,42,83,54,80,64,AR_VR,AR_VR,49,63.2
SID20166515,64,62,89,99,72,52,65,42,47,52,CS,NLP,95,64.4
SID20141130,74,78,44,75,44,67,67,73,41,80,CC,NLP,95,64.3
SID20183612,92,83,49,95,40,56,44,56,76,41,AR_VR,AR_VR,59,63.2
SID20171804,62,44,56,43,97,94,84,60,76,27,CC,NLP,93,64.3
SID20172241,73,66,41,63,54,96,59,76,63,52,CS,NLP,72,64.3
SID20178091,95,87,48,90,53,62,68,43,53,67,IOT,IOT,67,66.6
SID20148076,48,64,70,49,43,76,95,47,95,63,ML,ML,75,65
SID20174460,87,62,48,47,52,50,70,95,77,55,CS,NLP,76,64.3
SID20136462,77,91,52,68,53,57,81,44,52,56,AR_VR,AR_VR,86,63.1
SID20138486,46,51,98,50,56,81,56,54,85,65,CC,NLP,68,64.2
SID20154342,49,60,60,67,56,42,98,74,82,54,CC,NLP,45,64.2
SID20162034,59,58,64,48,64,28,70,68,92,91,CC,NLP,40,64.2
SID20178200,92,88,41,96,89,40,72,76,66,75,IOT,IOT,52,73.5
SID20152611,60,97,46,63,45,50,90,81,68,50,ML,ML,55,65
SID20172495,76,73,81,92,40,41,71,56,56,56,CC,NLP,76,64.2
SID20158469,100,83,53,60,53,41,58.5,72,55,68,ML,ML,55,64.35
SID20142297,58,81,68,20,74,77,70,73,73,48,CS,NLP,80,64.2
SID20145606,65,59,42,57,88,77,58,45,100,40,AR_VR,AR_VR,91,63.1
SID20154428,89,50,85,24,77,49,46,86,90,46,CS,NLP,56,64.2
SID20159020,90,47,63,71,46,42,82,45,91,65,CS,NLP,87,64.2
SID20158893,57,47,88,56,47,66,56,45,85,84,AR_VR,AR_VR,99,63.1
SID20175936,46,51,61,59,49,42,86,75,78,95,CS,NLP,81,64.2
SID20134063,76,42,45,86,44,91,57.7,85,57,51,CS,NLP,72,63.47
SID20175132,67,67,91,97,25,50,58.5,80,64,44,ML,ML,74,64.35
SID20154139,99,63,48,86,70,50,68,51,60,46,CC,NLP,59,64.1
SID20187483,85,98,68,55,69,44,52,59,42,59,AR_VR,AR_VR,40,63.1
SID20164851,57,45,49,74,67,73,100,49,84,43,CC,NLP,61,64.1
SID20177676,76,47,45,70,61,89,99,62,51,41,CC,NLP,92,64.1
SID20186498,63,69,77,86,51,83,61,41,63,47,CC,NLP,57,64.1
SID20178589,68,90,98,89,71,83,95,57,88,90,IOT,IOT,100,82.9
SID20185210,60,59,51,94,56,98,58.5,50,60,57,ML,ML,56,64.35
SID20188476,47,47,46,54,84,84,60,57,85,77,CC,NLP,43,64.1
SID20188692,88,58,53,72,44,56,85,90,53,42,CC,NLP,62,64.1
SID20189251,74,69,62,68,78,42,56,42,43,97,AR_VR,AR_VR,86,63.1
SID20158388,81,70,43,54,64,74,47,68,74,66,CS,NLP,75,64.1
SID20181919,74,57,50,80,100,68,52,54,78,28,CS,NLP,77,64.1
SID20158308,66,40,46,80,64,77,60,92,48,76,ML,ML,66,64.9
SID20133390,84,49,52,65,80,59,65,53,93,40,CS,NLP,57,64
SID20178759,61,93,49,99,51,89,97,62,92,92,IOT,IOT,96,78.5
SID20176196,78,41,94,41,42,67,19,75,94,98,ML,ML,68,64.9
SID20136871,46,46,94,87,76,73,41,67,84,26,ML,NLP,53,64
SID20145597,45,46,40,46,89,96,57,60,97,64,ML,NLP,64,64
SID20158411,75,47,75,48,46,58,61,59,79,82,AR_VR,AR_VR,75,63
SID20176148,52,66,60,74,55,55,71,62,45,100,ML,NLP,74,64
SID20178639,56,91,82,56,51,56,46,47,91,64,ML,NLP,45,64
SID20182760,29,53,78,92,99,81,58,50,55,45,ML,NLP,54,64
SID20176489,73,62,53,61,50,82,58,88,42,61,AR_VR,AR_VR,56,63
SID20189921,68,69,54,60,52,62,81,55,49,90,ML,NLP,44,64
SID20174162,26,40,66,100,42,77,90,44,75,79,CC,NLP,68,63.9
SID20142332,79,43,68,46,71,100,65,74,61,22,AR_VR,AR_VR,55,62.9
SID20132710,100,85,43,82,40,51,59,60,68,51,CS,NLP,97,63.9
SID20146032,47,85,64,71,89,19,40,99,25,100,CS,NLP,49,63.9
SID20179019,86,94,49,59,72,93,46,94,61,59,IOT,IOT,78,71.3
SID20182493,76,51,45,50,90,46,46,82,65,98,ML,ML,60,64.9
SID20154593,83,95,53,64,62,64,53,44,48,73,CS,NLP,51,63.9
SID20156112,42,67,46,94,81,40,41,45,97,75,AR_VR,AR_VR,73,62.8
SID20175581,82,53,98,44,59,50,47,46,80,80,CS,NLP,65,63.9
SID20137865,96,94,83,51,56,60,56,44,53,46,ML,NLP,46,63.9
SID20176022,41,78,40,42,94,100,73,81,41,49,ML,NLP,59,63.9
SID20179176,78,71,91,55,66,48,61,55,80,43,IOT,IOT,51,64.8
SID20183012,88,92,47,79,46,52,100,47,55,43,ML,ML,66,64.9
SID20168477,57,59,67,59,62,67,45,54,77,91,CS,NLP,50,63.8
SID20189632,50,72,81,75,48,47,58.4,66,46,99,ML,ML,52,64.24
SID20142299,51,93,41,83,46,89,69,45,77,44,ML,NLP,56,63.8
SID20142482,70,61,84,63,42,44,57,87,60,59,AR_VR,AR_VR,88,62.7
SID20171230,40,55,74,80,80,68,74,60,45,62,ML,NLP,58,63.8
SID20177645,52,45,96,40,81,96,66,98,20,44,ML,NLP,40,63.8
SID20165964,56,77,49,55,96,46,43,99,54,52,AR_VR,AR_VR,76,62.7
SID20183143,56,61,26,70,73,61,64,82,85,60,ML,NLP,97,63.8
SID20154472,96,46,45,22,45,95,84,72,55,77,CC,NLP,72,63.7
SID20132579,41,46,45,29,77,92,71,72,89,86,ML,ML,45,64.8
SID20139169,49,61,65,73,76,55,92,67,53,46,CS,NLP,72,63.7
SID20173718,85,43,85,49,86,42,46,58,43,90,AR_VR,AR_VR,66,62.7
SID20147483,70,70,50,47,74,26,61,97,42,100,CS,NLP,80,63.7
SID20161262,51,69,51,83,90,49,44,74,54,72,CS,NLP,88,63.7
SID20163613,86,55,54,100,43,66,81,57,52,43,CS,NLP,57,63.7
SID20179594,86,70,56,99,69,78,42,80,74,92,IOT,IOT,70,74.6
SID20139592,67,40,70,49,47,70,77,53,97,78,ML,ML,75,64.8
SID20133618,40,81,58,83,41,59,40,99,73,63,ML,NLP,70,63.7
SID20137097,42,62,51,40,51,65,83,52,98,93,ML,NLP,97,63.7
SID20143185,61,58,69,41,59,79,80,62,65,52,AR_VR,AR_VR,41,62.6
SID20138582,47,74,73,62,44,56,69,50,90,72,ML,NLP,78,63.7
SID20187700,87,96,67,47,46,59,64,42,71,58,ML,NLP,72,63.7
SID20164157,40,54,66,76,94,46,66,98,54,54,ML,ML,88,64.8
SID20152127,61,78,90,45,80,57,45,50,85,45,CC,NLP,40,63.6
SID20179797,40,43,92,50,94,75,57,58,52,99,IOT,IOT,57,66
SID20166532,85,57,49,91,47,26,67,94,68,64,ML,ML,63,64.8
SID20175994,67,41,93,67,50,56,51,48,69,94,CC,NLP,60,63.6
SID20188678,74,55,66,50,87,80,100,40,44,40,CC,NLP,27,63.6
SID20165173,48,62,73,86,57,52,51,90,53,54,AR_VR,AR_VR,47,62.6
SID20156424,59,82,78,51,85,50,77,51,45,58,CS,NLP,68,63.6
SID20186227,66,26,77,68,93,42,56,96,65,47,CS,NLP,69,63.6
SID20138039,48,46,53,66,63,88,63,65,97,47,ML,NLP,48,63.6
SID20165746,81,53,75,40,100,76,43,45,49,74,ML,NLP,92,63.6
SID20167076,85,60,84,83,63,64,45,44,54,44,AR_VR,AR_VR,66,62.6
SID20167573,70,68,56,81,73,68,41,67,62,50,ML,NLP,74,63.6
SID20186668,68,48,72,42,43,51,52,77,94,88,CC,NLP,95,63.5
SID20173037,73,41,41,50,99,93,70,72,89,20,ML,ML,70,64.8
SID20179950,98,92,78,71,69,52,53,53,70,93,IOT,IOT,22,72.9
SID20175908,44,83,94,71,58,50,61,42,50,95,ML,ML,75,64.8
SID20135020,83,47,95,56,50,51,51,61,90,51,CS,NLP,54,63.5
SID20152176,49,53,80,23,56,69,66,90,49,90,AR_VR,AR_VR,44,62.5
SID20156698,65,53,88,45,43,61,74,75,48,83,CS,NLP,59,63.5
SID20159289,92,27,91,54,53,100,60,93,21,44,CS,NLP,76,63.5
SID20189718,89,42,46,86,94,47,69,50,43,59,AR_VR,AR_VR,64,62.5
SID20187169,71,49,49,92,84,51,68,53,48,70,CS,NLP,77,63.5
SID20163582,43,53,46,80,47,95,47,98,64,62,ML,NLP,63,63.5
SID20132360,54,94,69,74,58,78,41,70,54,55,ML,ML,91,64.7
SID20134852,98,43,79,43,55,54,51,83,66,62,CC,NLP,99,63.4
SID20161964,41,56,42,41,71,99,44,50,97,83,AR_VR,AR_VR,44,62.4
SID20161781,61,42,69,80,73,48,41,87,84,49,CC,NLP,69,63.4
SID20151701,55,49,97,93,46,42,65,82,43,62,CS,NLP,70,63.4
SID20161666,49,62,56,86,62,58,45,44,85,87,CS,NLP,78,63.4
SID20181317,65,90,89,83,98,46,57,90,77,63,IOT,IOT,49,75.8
SID20152241,59,73,42,96,48,89,76,84,40,40,ML,ML,81,64.7
SID20178494,98,92,47,60,59,42,56,68,61,51,CS,NLP,81,63.4
SID20163399,59,97,41,25,54,89,59,96,41,73,ML,NLP,93,63.4
SID20162024,84,42,83,44,92,66,47,43,46,77,AR_VR,AR_VR,59,62.4
SID20139297,45,88,57,83,55,49,69,46,62,79,CS,NLP,81,63.3
SID20155774,78,63,62,48,49,67,62,53,69,82,CS,NLP,61,63.3
